,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
75,180,RM,21.0,1596.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973.0,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462.0,Unf,0,0.0,462.0,GasA,TA,Y,SBrkr,526.0,462.0,0,988.0,1,0,1,0,2,1,TA,5,Typ,0,Missing,BuiltIn,1973.0,Unf,1,297.0,TA,TA,Y,120.0,101.0,0,0,0,0,GdWo,Missing,0,11,2009,WD,Normal,91000
914,160,FV,30.0,3000.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009.0,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294.0,Unf,0,318.0,612.0,GasA,Ex,Y,SBrkr,612.0,612.0,0,1224.0,0,0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,2009.0,RFn,2,528.0,TA,TA,Y,0.0,234.0,0,0,0,0,Missing,Missing,0,6,2009,New,Partial,173733
232,160,RM,21.0,1680.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972.0,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,483.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0,987.0,0,0,1,1,2,1,TA,5,Typ,1,Po,Attchd,1972.0,Unf,1,288.0,TA,TA,Y,0.0,0.0,0,0,0,0,Missing,Missing,0,6,2006,WD,Normal,94500
444,60,RL,70.0,8750.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994.0,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642.0,Unf,0,273.0,915.0,GasA,Ex,Y,SBrkr,933.0,975.0,0,1908.0,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2,493.0,TA,TA,Y,144.0,133.0,0,0,0,0,Missing,Missing,0,7,2008,WD,Normal,210000
395,20,RL,68.0,9571.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956.0,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,739.0,Unf,0,405.0,1144.0,GasA,TA,Y,SBrkr,1144.0,0.0,0,1144.0,1,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,1956.0,Unf,1,596.0,TA,TA,Y,44.0,0.0,0,0,0,0,Missing,Missing,0,6,2010,WD,Normal,129000
611,80,RL,70.0,10395.0,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1978.0,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,233.0,TA,TA,CBlock,Gd,TA,Av,ALQ,605.0,Unf,0,427.0,1032.0,GasA,TA,Y,SBrkr,1032.0,0.0,0,1032.0,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Unf,2,564.0,TA,TA,Y,0.0,0.0,0,0,0,0,MnPrv,Shed,500,7,2007,WD,Normal,148000
176,60,RL,97.0,10029.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988.0,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,831.0,Unf,0,320.0,1151.0,GasA,TA,Y,SBrkr,1164.0,896.0,0,2060.0,0,1,2,1,4,1,TA,8,Typ,1,TA,Attchd,1988.0,Unf,2,521.0,TA,TA,Y,0.0,228.0,0,0,192,0,Missing,Missing,0,9,2007,WD,Normal,211000
18,20,RL,66.0,13695.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,646.0,Unf,0,468.0,1114.0,GasA,Ex,Y,SBrkr,1114.0,0.0,0,1114.0,1,0,1,1,3,1,Gd,6,Typ,0,Missing,Detchd,2004.0,Unf,2,576.0,TA,TA,Y,0.0,102.0,0,0,0,0,Missing,Missing,0,6,2008,WD,Normal,159000
1277,80,RL,70.0,17871.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967.0,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724.0,0.0,0,1724.0,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2,480.0,TA,TA,Y,0.0,0.0,0,0,0,0,Missing,Missing,0,6,2009,WD,Normal,197900
1029,160,RM,21.0,1680.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972.0,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,281.0,TA,TA,CBlock,TA,TA,No,BLQ,317.0,Unf,0,355.0,672.0,GasA,Gd,Y,SBrkr,672.0,546.0,0,1218.0,0,1,1,1,3,1,TA,7,Typ,0,Missing,Detchd,1972.0,Unf,1,264.0,TA,TA,Y,0.0,28.0,0,0,0,0,Missing,Missing,0,5,2006,WD,Normal,118000
341,20,RH,60.0,8400.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950.0,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0,721.0,721.0,GasA,Gd,Y,SBrkr,841.0,0.0,0,841.0,0,0,1,0,2,1,TA,4,Typ,0,Missing,CarPort,1950.0,Unf,1,294.0,TA,TA,N,250.0,0.0,24,0,0,0,Missing,Missing,0,9,2009,WD,Normal,82000
1097,120,RL,70.0,3696.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986.0,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088.0,0.0,0,1088.0,0,0,1,1,2,1,Gd,5,Typ,0,Missing,Attchd,1987.0,RFn,2,461.0,TA,TA,Y,0.0,74.0,137,0,0,0,Missing,Missing,0,10,2007,WD,Normal,170000
879,20,RL,70.0,7000.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978.0,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646.0,Unf,0,218.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0,864.0,1,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,1978.0,Unf,1,336.0,TA,TA,Y,0.0,0.0,0,0,0,0,GdWo,Missing,0,7,2009,WD,Normal,136500
595,20,RL,69.0,11302.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005.0,2006,Gable,CompShg,VinylSd,Other,BrkFace,238.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1422.0,Unf,0,392.0,1814.0,GasA,Ex,Y,SBrkr,1826.0,0.0,0,1826.0,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,3,758.0,TA,TA,Y,180.0,75.0,0,0,120,0,Missing,Missing,0,8,2006,New,Partial,319000
61,75,RM,60.0,7200.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920.0,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0,530.0,530.0,GasA,TA,N,SBrkr,581.0,530.0,0,1111.0,0,0,1,0,3,1,Fa,6,Typ,0,Missing,Detchd,1935.0,Unf,1,288.0,TA,TA,N,0.0,0.0,144,0,0,0,Missing,Missing,0,3,2007,WD,Normal,101000
1227,20,RL,72.0,8872.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965.0,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0,317.0,912.0,GasA,Ex,Y,SBrkr,912.0,0.0,0,912.0,1,0,1,0,2,1,Gd,5,Typ,0,Missing,Detchd,1992.0,Unf,2,576.0,TA,TA,Y,0.0,240.0,0,0,0,0,Missing,Missing,0,12,2008,WD,Normal,147000
272,60,RL,92.0,11764.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999.0,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164.0,1106.0,0,2270.0,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3,671.0,TA,TA,Y,132.0,57.0,0,0,0,0,Missing,Missing,0,4,2010,WD,Normal,290000
1176,20,RL,37.0,6951.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984.0,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658.0,Unf,0,218.0,876.0,GasA,TA,Y,SBrkr,923.0,0.0,0,923.0,1,0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,1984.0,Unf,1,264.0,TA,TA,Y,362.0,0.0,0,0,0,0,MnPrv,Missing,0,10,2008,WD,Normal,119500
872,20,RL,74.0,8892.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953.0,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0.0,Unf,0,105.0,105.0,GasA,Gd,Y,SBrkr,910.0,0.0,0,910.0,0,0,1,0,3,1,Gd,5,Typ,0,Missing,Attchd,1953.0,Unf,2,414.0,TA,TA,Y,196.0,0.0,150,0,0,0,GdWo,Missing,0,10,2008,WD,Normal,116000
1090,90,RL,60.0,8544.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950.0,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0,0.0,0.0,Wall,Fa,N,FuseA,1040.0,0.0,0,1040.0,0,0,2,0,2,2,TA,6,Typ,0,Missing,Detchd,1987.0,Unf,2,400.0,TA,TA,Y,0.0,0.0,0,0,0,0,Missing,Missing,0,6,2009,WD,Normal,92900
1370,50,RL,90.0,5400.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920.0,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315.0,Rec,105,420.0,840.0,GasA,Ex,Y,SBrkr,840.0,534.0,0,1374.0,0,0,1,0,2,1,TA,6,Typ,0,Missing,Detchd,1967.0,Fin,1,338.0,TA,TA,Y,0.0,0.0,198,0,0,0,Missing,Missing,0,10,2009,WD,Normal,105000
278,20,RL,107.0,14450.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006.0,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0,2121.0,2121.0,GasA,Ex,Y,SBrkr,2121.0,0.0,0,2121.0,0,0,2,1,3,1,Ex,8,Typ,1,Ex,Attchd,2007.0,Fin,3,732.0,TA,TA,Y,124.0,98.0,0,0,142,0,Missing,Missing,0,5,2007,New,Partial,415298
1128,60,RL,59.0,11796.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004.0,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,847.0,847.0,GasA,Ex,Y,SBrkr,847.0,1112.0,0,1959.0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434.0,TA,TA,Y,100.0,48.0,0,0,0,0,Missing,Missing,0,7,2007,WD,Normal,215000
694,50,RM,51.0,6120.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0,927.0,927.0,GasA,TA,Y,SBrkr,1067.0,472.0,0,1539.0,0,0,1,1,3,1,TA,5,Typ,0,Missing,Detchd,1995.0,Unf,2,576.0,TA,TA,Y,112.0,0.0,0,0,0,0,MnPrv,Missing,0,4,2009,WD,Normal,141500
368,20,RL,78.0,7800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954.0,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,540.0,Unf,0,728.0,1268.0,GasA,Gd,Y,SBrkr,1268.0,0.0,0,1268.0,0,0,1,0,2,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1,244.0,TA,TA,Y,0.0,98.0,0,0,0,0,Missing,Missing,0,3,2010,WD,Normal,132000
1345,30,RM,50.0,6000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920.0,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250.0,Unf,0,710.0,960.0,GasA,Gd,Y,FuseA,960.0,0.0,0,960.0,0,0,1,0,2,1,Fa,5,Typ,0,Missing,Detchd,1997.0,Unf,1,308.0,TA,TA,Y,0.0,0.0,168,0,0,0,Missing,Missing,0,7,2007,WD,Normal,108500
36,20,RL,112.0,10859.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994.0,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1097.0,1097.0,GasA,Ex,Y,SBrkr,1097.0,0.0,0,1097.0,0,0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,1995.0,Unf,2,672.0,TA,TA,Y,392.0,64.0,0,0,0,0,Missing,Missing,0,6,2009,WD,Normal,145000
735,75,RM,60.0,10800.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914.0,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0,490.0,880.0,GasW,Fa,N,SBrkr,880.0,888.0,0,1768.0,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2,320.0,TA,TA,N,0.0,295.0,0,0,0,0,Missing,Missing,0,10,2006,WD,Normal,163000
1411,50,RL,80.0,9600.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950.0,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,120.0,Unf,0,736.0,856.0,GasA,Ex,Y,SBrkr,1112.0,556.0,0,1668.0,0,0,1,1,3,1,TA,6,Min2,0,Missing,Attchd,1950.0,Unf,1,271.0,TA,TA,Y,0.0,0.0,0,0,0,0,MnPrv,Missing,0,9,2009,WD,Normal,140000
662,20,RL,120.0,13560.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968.0,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0,1392.0,1392.0,GasA,Gd,Y,SBrkr,1392.0,0.0,0,1392.0,1,0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2,576.0,TA,TA,Y,0.0,0.0,240,0,0,0,Missing,Missing,0,7,2009,WD,Normal,110000
1285,50,RM,50.0,6000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0,780.0,780.0,GasA,Ex,Y,FuseF,825.0,587.0,0,1412.0,0,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,280.0,TA,TA,Y,45.0,0.0,0,0,0,0,Missing,Missing,0,5,2009,WD,Normal,132500
1316,20,RL,61.0,10226.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008.0,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0,1622.0,1622.0,GasA,Ex,Y,SBrkr,1630.0,0.0,0,1630.0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860.0,TA,TA,Y,172.0,42.0,0,0,0,0,Missing,Missing,0,1,2009,WD,Normal,295493
977,120,FV,35.0,4274.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006.0,2007,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1106.0,Unf,0,135.0,1241.0,GasA,Ex,Y,SBrkr,1241.0,0.0,0,1241.0,1,0,1,1,1,1,Gd,4,Typ,0,Missing,Attchd,2007.0,Fin,2,569.0,TA,TA,Y,0.0,116.0,0,0,0,0,Missing,Missing,0,11,2007,New,Partial,199900
547,85,RL,54.0,7244.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970.0,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619.0,Unf,0,149.0,768.0,GasA,Ex,Y,SBrkr,768.0,0.0,0,768.0,1,0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,1987.0,Unf,2,624.0,TA,TA,Y,104.0,0.0,0,0,0,0,Missing,Missing,0,4,2007,WD,Normal,129500
1161,20,RL,70.0,14778.0,Pave,Grvl,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954.0,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0,568.0,1296.0,GasA,Ex,Y,SBrkr,1640.0,0.0,0,1640.0,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2,924.0,TA,TA,Y,108.0,0.0,0,216,0,0,Missing,Missing,0,11,2008,WD,Normal,224000
688,20,RL,60.0,8089.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007.0,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945.0,Unf,0,474.0,1419.0,GasA,Ex,Y,SBrkr,1419.0,0.0,0,1419.0,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,2,567.0,TA,TA,Y,140.0,0.0,0,0,0,0,Missing,Missing,0,10,2007,New,Partial,392000
738,90,RL,60.0,10800.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987.0,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0,0.0,1200.0,GasA,TA,Y,SBrkr,1200.0,0.0,0,1200.0,3,0,3,0,3,1,TA,5,Typ,0,Missing,Missing,2020.0,Missing,0,0.0,Missing,Missing,Y,120.0,0.0,0,0,0,0,Missing,Missing,0,3,2009,WD,Alloca,179000
191,60,RL,70.0,7472.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972.0,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,626.0,Unf,0,99.0,725.0,GasA,Gd,Y,SBrkr,725.0,754.0,0,1479.0,1,0,1,1,4,1,Gd,7,Typ,0,Missing,Attchd,1972.0,Fin,2,484.0,TA,TA,Y,0.0,32.0,0,0,0,0,Missing,Missing,0,6,2007,WD,Normal,184000
919,20,RL,87.0,11029.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958.0,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528.0,BLQ,411,245.0,1184.0,GasA,Ex,Y,SBrkr,1414.0,0.0,0,1414.0,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2,601.0,TA,TA,Y,0.0,51.0,0,0,190,0,Missing,Missing,0,5,2008,WD,Normal,176500
456,70,RM,34.0,4571.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916.0,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,624.0,624.0,GasA,Fa,N,SBrkr,624.0,720.0,0,1344.0,0,0,1,0,4,1,TA,7,Typ,0,Missing,Detchd,1916.0,Unf,3,513.0,Fa,Fa,Y,0.0,0.0,96,0,0,0,Missing,Missing,0,5,2008,COD,Abnorml,98000
868,60,RL,70.0,14762.0,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948.0,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0,0.0,0.0,GasA,Gd,Y,SBrkr,1547.0,720.0,53,2320.0,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,672.0,TA,TA,P,120.0,144.0,0,0,0,0,Missing,Missing,0,5,2006,WD,Normal,169000
393,30,RL,70.0,7446.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941.0,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,266.0,Unf,0,522.0,788.0,GasA,TA,Y,FuseA,788.0,0.0,0,788.0,0,0,1,0,2,1,TA,4,Typ,2,TA,Missing,2020.0,Missing,0,0.0,Missing,Missing,Y,0.0,0.0,0,0,0,0,GdWo,Missing,0,4,2006,WD,Abnorml,100000
675,160,RL,24.0,2289.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978.0,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311.0,Unf,0,544.0,855.0,GasA,TA,Y,SBrkr,855.0,586.0,0,1441.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440.0,TA,TA,Y,28.0,0.0,0,0,0,0,Missing,Missing,0,4,2009,WD,Normal,148500
760,20,RL,70.0,9100.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959.0,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612.0,Unf,0,252.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0,864.0,0,0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,2008.0,Unf,1,300.0,Ex,Ex,Y,0.0,0.0,0,0,0,0,Missing,Shed,450,10,2009,WD,Normal,127500
1436,20,RL,60.0,9000.0,Pave,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971.0,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,616.0,Unf,0,248.0,864.0,GasA,TA,Y,SBrkr,864.0,0.0,0,864.0,0,0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,1974.0,Unf,2,528.0,TA,TA,Y,0.0,0.0,0,0,0,0,GdWo,Missing,0,5,2007,WD,Normal,120500
728,90,RL,85.0,11475.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958.0,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,1584.0,1584.0,GasA,TA,Y,SBrkr,1776.0,0.0,0,1776.0,1,0,2,0,4,2,TA,9,Typ,0,Missing,Detchd,1968.0,Unf,3,888.0,TA,TA,Y,0.0,25.0,0,0,0,0,Missing,Missing,0,7,2009,COD,Abnorml,110000
419,20,RL,65.0,8450.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968.0,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0,281.0,1056.0,GasA,Ex,Y,SBrkr,1056.0,0.0,0,1056.0,1,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1968.0,Unf,1,304.0,TA,TA,Y,0.0,85.0,184,0,0,0,Missing,Missing,0,7,2010,WD,Normal,142000
