,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1459,20,3,2.942838765545948,9.984212537801868,0,1,2,0,0,3,1,4,5,1.4953594885511643,1.5650878569588351,1965.0,1965,2,0,2,1,0.0,2,4,2,2,3,1,1,830.0,2,290,3.4149524154810713,5.9531588253632215,5,3,1,2,0.0,0,5.9531588253632215,1,0,1,1,3,1,1,6,0,5,1965.0,3,1,3,2,682.0,68.0,0,0,0,0,4,2,0,1.5650878569588351,2008,5,3,147500
616,60,3,2.8925075626521703,9.41606605754229,1,1,2,0,5,3,1,4,6,1.5650878569588351,1.4953594885511643,2002.0,2003,2,0,5,1,0.0,2,4,5,3,3,1,6,457.0,5,0,4.249176390784454,5.289810960705496,5,4,1,2,702.0,0,6.232639890126815,1,0,2,1,3,1,2,6,1,5,2002.0,3,2,3,2,100.0,75.0,0,0,0,0,4,2,0,1.5650878569588351,2006,5,3,183200
114,70,3,2.7946735050806923,9.230373773580352,1,1,2,1,3,3,1,4,6,1.5650878569588351,1.6817847662528045,1945.0,2002,0,0,0,1,0.0,1,4,2,2,3,1,4,774.0,2,150,3.1934307570385805,5.662366996230463,5,4,1,2,884.0,0,6.940201726174824,1,0,2,1,3,1,2,6,1,2,1945.0,1,1,3,2,224.0,0.0,0,0,0,0,2,2,0,1.6265915283192642,2007,5,3,259500
417,70,3,3.0452586097078846,12.236547715757089,1,1,2,0,3,2,1,4,6,1.5650878569588351,1.5650878569588351,1918.0,1950,4,0,0,1,0.0,1,4,1,3,3,1,1,1128.0,5,0,3.9441475631624128,6.083872122258981,4,2,0,1,1254.0,0,7.157164242910737,1,0,2,1,4,1,1,6,1,2,1918.0,1,3,3,0,0.0,0.0,0,0,0,0,4,2,0,1.8211534806270449,2007,5,3,239000
601,50,1,2.6591540008055192,9.740035934225297,0,0,2,0,3,3,1,4,2,1.5650878569588351,1.5650878569588351,1937.0,1950,2,0,0,1,0.0,1,3,5,2,3,1,5,0.0,5,0,5.28474218860296,5.28474218860296,5,2,1,2,595.0,0,6.089417049274914,0,0,1,1,3,1,2,6,1,2,1979.0,1,1,3,1,0.0,162.0,0,0,126,0,4,2,0,1.861209284309532,2007,5,3,141000
969,190,3,2.942838765545948,10.094161678911233,0,1,2,0,2,3,1,0,4,1.5650878569588351,1.4953594885511643,1958.0,1958,4,0,2,2,105.0,1,1,2,2,3,4,4,513.0,5,0,2.942838765545948,4.924296904127532,5,2,1,2,0.0,0,5.7524603431922925,1,0,1,0,2,1,1,6,0,5,1958.0,2,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2006,3,3,140000
921,90,3,2.8610138063280988,9.679132192505687,0,1,2,0,0,2,1,1,2,1.4953594885511643,1.6265915283192642,1900.0,2003,2,0,1,1,0.0,1,4,2,2,3,1,4,1084.0,5,0,3.7028772596455313,5.9720264567397905,5,3,1,2,928.0,0,6.848664103312412,2,0,2,2,4,2,1,6,0,0,2020.0,0,0,0,0,0.0,70.0,0,0,0,0,3,2,0,1.7320508075688772,2008,5,3,145900
604,20,3,3.0628091680677727,10.637212980851702,1,1,2,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2002.0,2002,2,0,5,2,99.0,2,4,5,3,3,2,6,922.0,5,0,4.890449877056302,6.217097393478729,5,4,1,2,0.0,0,6.217097393478729,1,0,2,0,3,1,2,6,1,5,2002.0,2,2,3,2,192.0,36.0,0,0,0,0,4,2,0,1.7320508075688772,2008,5,3,221000
1448,50,3,2.8925075626521703,10.415171626046305,0,1,2,0,0,3,1,4,6,1.4142135623730951,1.6265915283192642,1910.0,2000,2,0,1,1,0.0,1,4,2,1,3,1,5,0.0,5,0,4.864596591702131,4.864596591702131,5,3,0,2,550.0,0,6.0570537392365935,0,0,1,1,2,1,1,2,0,2,1950.0,1,1,1,2,168.0,24.0,0,0,0,0,1,2,0,1.4953594885511643,2007,5,3,112000
89,20,3,2.7831636674834628,9.478037771606527,0,1,2,0,6,3,1,4,5,1.4142135623730951,1.4953594885511643,1994.0,1995,2,0,5,1,0.0,1,4,5,3,3,1,6,588.0,5,0,4.477711469043086,5.609304769755338,5,4,1,2,0.0,0,5.609304769755338,1,0,1,0,3,1,1,6,0,0,2020.0,0,0,0,2,0.0,0.0,0,0,0,0,4,2,0,1.6817847662528045,2007,5,3,123600
848,50,3,2.942838765545948,12.424624742824225,3,0,2,0,3,3,1,4,2,1.5650878569588351,1.6817847662528045,1908.0,1997,2,0,0,1,0.0,1,4,1,2,3,1,5,0.0,5,0,5.487841105571481,5.487841105571481,5,2,1,2,1051.0,0,6.9684431546795285,0,0,3,0,5,1,1,6,1,2,1908.0,1,2,1,2,486.0,40.0,0,0,175,0,4,2,0,1.7320508075688772,2008,5,3,240000
1114,20,3,3.0800649343804425,8.572321739178951,0,1,2,0,1,3,1,4,5,1.4953594885511643,1.6265915283192642,1954.0,2000,2,0,1,1,0.0,1,3,2,2,3,1,3,415.0,5,0,4.521614755814563,5.372308628513443,5,4,1,2,0.0,0,5.372308628513443,0,0,1,0,2,1,2,6,0,2,1955.0,1,1,3,2,0.0,0.0,0,0,0,0,2,2,0,1.6817847662528045,2006,5,3,117000
1395,60,3,3.0628091680677727,10.608435322892817,1,1,2,0,3,3,1,4,6,1.6817847662528045,1.4953594885511643,2005.0,2006,4,0,5,2,245.0,2,4,5,3,4,4,5,0.0,5,0,5.751147711544192,5.751147711544192,5,4,1,2,1349.0,0,7.058307162485918,0,0,2,1,4,1,2,6,1,6,2005.0,3,3,3,2,144.0,39.0,0,0,0,0,4,2,0,1.1892014127135908,2007,5,3,281213
753,60,3,2.990702258667686,10.05946817679742,0,1,2,0,8,3,1,4,6,1.6817847662528045,1.4953594885511643,2005.0,2005,2,0,5,2,178.0,2,4,5,3,3,2,5,0.0,5,0,5.665121357923413,5.665121357923413,5,3,1,2,1060.0,0,6.767857859027478,0,0,2,1,3,1,3,6,1,5,2005.0,2,3,3,2,192.0,52.0,0,0,0,0,4,2,0,1.3160927019021114,2006,5,3,275500
498,20,3,2.8394189546454753,9.39774441022951,0,1,2,0,3,3,1,4,5,1.4953594885511643,1.6265915283192642,1967.0,2004,4,0,2,2,89.0,1,4,5,2,3,1,4,450.0,5,0,4.5107649018763984,5.4216141507857225,5,4,1,2,0.0,0,5.475700868382057,0,0,1,0,3,1,2,6,0,5,1967.0,3,1,3,2,64.0,0.0,0,0,0,0,2,2,0,1.5650878569588351,2009,5,3,130000
11,60,3,3.036362955906293,10.449741623600078,1,1,2,0,8,3,1,4,6,1.7320508075688772,1.4953594885511643,2005.0,2006,4,0,4,4,286.0,3,4,5,4,3,1,6,998.0,5,0,3.6474785811571264,5.854767288287383,5,4,1,2,1142.0,0,6.943190909084957,1,0,3,0,4,1,3,6,2,6,2005.0,3,3,3,2,147.0,21.0,0,0,0,0,4,2,0,1.6265915283192642,2006,7,5,345000
396,20,3,2.7831636674834628,9.21155795726217,0,2,2,0,6,3,1,4,5,1.4953594885511643,1.4953594885511643,1972.0,1972,4,0,1,1,0.0,1,4,2,2,3,3,3,777.0,5,0,3.2888751876591487,5.468070957842445,5,2,1,2,0.0,0,5.468070957842445,0,0,1,0,2,1,1,6,0,2,1985.0,2,2,3,2,215.0,0.0,0,0,0,0,4,2,0,1.7320508075688772,2009,5,3,123000
284,120,3,2.6591540008055192,9.460961896128744,0,1,2,0,3,3,1,3,5,1.5650878569588351,1.4953594885511643,1992.0,1992,2,0,3,1,0.0,2,4,5,3,3,1,6,430.0,5,0,5.817026731931013,6.299706342362317,5,3,1,2,0.0,0,6.299706342362317,1,0,2,0,2,1,2,6,0,5,1992.0,2,2,3,2,0.0,0.0,52,0,0,0,4,2,0,1.6265915283192642,2007,5,3,179200
690,120,1,2.8925075626521703,8.156482084820636,0,1,2,0,6,3,1,3,5,1.5650878569588351,1.4953594885511643,2004.0,2004,2,0,5,2,147.0,2,4,5,3,3,4,6,697.0,5,0,3.5054528951335238,5.396332087631374,5,4,1,2,0.0,0,5.396332087631374,1,0,1,0,1,1,2,6,1,5,2004.0,2,2,3,2,149.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2008,5,3,141000
1197,75,1,2.8394189546454753,9.699195842955227,1,0,0,0,1,3,1,4,3,1.6265915283192642,1.5650878569588351,1916.0,1950,2,0,1,1,0.0,1,4,1,2,3,1,5,0.0,5,0,5.343051562543637,5.343051562543637,5,4,1,2,875.0,0,6.4116768477520765,0,0,1,0,3,1,1,6,1,2,1916.0,1,1,3,2,0.0,0.0,330,0,0,0,4,2,0,1.6265915283192642,2006,0,3,144000
1367,160,1,2.5304347452562377,7.184956506479354,0,1,2,0,3,3,1,3,6,1.4953594885511643,1.5650878569588351,1977.0,1977,2,0,4,1,0.0,1,4,5,2,3,1,4,548.0,3,173,2.449489742783178,5.245340789691363,5,4,1,2,550.0,0,6.197233253638272,0,0,2,0,4,1,1,6,1,5,1977.0,2,1,3,2,104.0,26.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,3,127000
689,120,3,2.7946735050806923,9.329844586058227,1,1,0,0,8,3,1,3,5,1.5650878569588351,1.4953594885511643,2005.0,2006,2,0,5,4,256.0,2,4,5,3,3,3,4,20.0,5,0,6.052544919288085,6.074973250969918,5,4,1,2,0.0,0,6.074973250969918,0,0,2,0,2,1,2,6,1,5,2005.0,2,2,3,2,192.0,28.0,0,0,0,0,4,2,0,1.5650878569588351,2007,5,3,194700
851,120,3,2.8925075626521703,7.518856296006727,0,1,2,0,3,3,1,3,5,1.6817847662528045,1.4953594885511643,2003.0,2003,2,0,5,2,40.0,2,4,5,3,3,4,5,0.0,5,0,5.973198473180011,5.973198473180011,5,4,1,2,0.0,0,6.177183824365275,0,0,2,0,2,1,2,6,1,5,2003.0,3,2,3,2,143.0,20.0,0,0,0,0,4,2,0,1.4953594885511643,2006,5,3,215000
159,60,3,3.4023227360143244,11.798512618122675,1,3,0,0,5,3,1,4,6,1.6265915283192642,1.4953594885511643,2005.0,2006,2,0,5,2,456.0,2,4,5,3,3,2,6,57.0,5,0,6.044642255750128,6.108150292846436,5,4,1,2,1070.0,0,7.044040033957786,1,0,2,1,4,1,2,6,1,5,2006.0,2,2,3,2,239.0,132.0,0,168,0,0,4,2,0,1.3160927019021114,2006,7,5,320000
895,60,3,2.902774534820092,9.16515138991168,0,1,2,0,2,3,1,4,6,1.5650878569588351,1.4953594885511643,1963.0,1963,4,0,2,2,415.0,1,4,2,2,3,1,1,400.0,5,0,4.415155716393251,5.28474218860296,5,2,1,2,813.0,0,6.5099308752090455,1,0,1,1,4,1,1,6,1,5,1963.0,2,2,3,2,0.0,50.0,0,0,0,0,4,2,0,1.7782856913330884,2008,5,3,140000
1192,50,1,2.7831636674834628,9.898464527390097,0,1,2,0,1,3,1,4,2,1.4953594885511643,1.6817847662528045,1925.0,1994,0,0,5,1,0.0,1,4,5,2,3,2,5,0.0,5,0,5.147358545895166,5.147358545895166,5,3,1,2,630.0,0,6.194085888975064,0,0,1,0,3,1,2,6,0,2,1925.0,1,1,3,1,0.0,0.0,84,0,0,0,1,2,0,1.6265915283192642,2007,5,3,125000
257,20,3,2.8716197519866733,9.689318861509307,0,1,2,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2006.0,2006,2,0,5,4,180.0,2,4,5,3,3,1,6,1334.0,5,0,4.0536033353055165,6.328506932918696,5,4,1,2,0.0,0,6.328506932918696,1,0,2,1,3,1,2,6,1,5,2006.0,2,2,3,2,123.0,110.0,0,0,0,0,4,2,0,1.3160927019021114,2009,5,1,220000
335,190,3,2.8925075626521703,12.424624742824225,1,3,0,2,3,3,1,0,2,1.4953594885511643,1.5650878569588351,1965.0,1965,2,0,3,1,0.0,1,4,2,2,3,4,4,1249.0,1,147,3.1857338244115754,6.222290575021389,5,4,1,2,167.0,0,6.500853790080192,2,0,2,0,3,1,1,6,2,5,1965.0,3,2,3,2,670.0,0.0,0,0,0,0,4,1,700,1.6817847662528045,2008,5,3,228950
1371,80,3,2.990702258667686,9.898464527390097,0,1,2,0,2,3,1,4,4,1.5650878569588351,1.5650878569588351,1955.0,1996,4,0,4,1,0.0,1,4,2,2,3,3,1,831.0,5,0,3.5621061185764806,5.612129720524997,5,3,1,2,0.0,0,6.383995614033581,1,0,1,0,3,1,2,6,1,6,1955.0,2,1,3,2,0.0,28.0,0,0,178,0,2,2,0,1.7782856913330884,2008,5,3,165500
1039,180,1,2.140700819825134,6.199338674407134,0,1,2,0,3,3,1,3,1,1.4142135623730951,1.4142135623730951,1970.0,1970,2,0,4,1,0.0,1,4,2,3,3,3,6,509.0,5,0,3.3166247903554,5.009970059790778,5,2,1,2,0.0,0,5.009970059790778,1,0,1,0,1,1,1,6,0,5,1970.0,1,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2009,5,3,80000
515,20,3,3.1137437274123894,10.513995434657561,0,1,2,0,8,3,1,4,5,1.7782856913330884,1.4953594885511643,2009.0,2009,4,0,4,2,305.0,3,4,2,4,3,1,6,1436.0,5,0,4.886174372655973,6.692413615430535,5,4,1,2,0.0,0,6.7040584722987,1,0,2,1,3,1,3,6,1,5,2009.0,3,3,3,2,156.0,54.0,0,0,0,0,4,2,0,1.7320508075688772,2009,7,5,402861
1015,60,3,2.8925075626521703,9.573478991463864,0,1,2,0,4,3,1,4,6,1.6817847662528045,1.5650878569588351,2001.0,2001,2,0,5,1,0.0,2,4,5,3,3,1,6,643.0,5,0,3.5948296204410024,5.3348383293217045,5,4,1,2,855.0,0,6.3878321831432,1,0,2,1,3,1,2,6,0,5,2001.0,3,2,3,2,0.0,45.0,0,0,0,0,4,2,0,1.8211534806270449,2009,5,3,227000
768,20,3,2.8925075626521703,9.766980085983587,0,1,2,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2004.0,2005,4,0,5,1,0.0,2,4,5,3,3,1,6,24.0,5,0,6.545884203069894,6.5671683395509195,5,4,1,2,0.0,0,6.545884203069894,0,0,2,0,3,1,2,6,1,5,2004.0,3,2,3,2,120.0,33.0,0,0,0,0,4,2,0,1.7782856913330884,2006,5,3,216837
1292,70,1,2.7831636674834628,9.013345660741077,0,1,0,0,1,3,1,4,6,1.4953594885511643,1.4142135623730951,1892.0,1965,2,0,0,1,0.0,1,4,3,2,3,1,5,0.0,5,0,5.614962154814581,5.614962154814581,5,2,0,2,994.0,0,6.978767799547424,0,0,2,0,4,2,1,2,0,5,1985.0,2,1,3,2,0.0,287.0,0,0,0,0,4,2,0,1.861209284309532,2009,5,3,107500
761,30,1,2.7831636674834628,9.117697077661662,0,1,1,0,3,2,1,4,5,1.4953594885511643,1.4953594885511643,1924.0,1950,2,0,0,1,0.0,1,4,5,2,3,2,2,405.0,5,0,5.215639941560384,5.817026731931013,5,2,1,2,0.0,0,6.005780548771325,0,0,1,0,2,1,0,3,0,2,1965.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.7782856913330884,2009,5,3,100000
1074,20,3,2.932967780252623,9.617619248025989,0,1,2,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2006.0,2006,2,0,5,1,0.0,2,4,5,3,3,3,5,0.0,5,0,5.934104818757419,5.934104818757419,5,4,1,2,0.0,0,5.934104818757419,0,0,2,0,2,1,2,6,0,5,2006.0,2,3,3,2,140.0,93.0,0,0,0,0,4,2,0,1.4953594885511643,2007,5,3,194000
521,20,3,3.0800649343804425,10.463732603617123,1,1,0,0,2,2,1,4,5,1.5650878569588351,1.5650878569588351,1957.0,1957,2,0,5,1,0.0,1,4,2,2,3,1,3,777.0,5,0,4.648677231213197,5.9388887849495875,5,4,1,1,0.0,0,5.9388887849495875,0,0,1,1,3,1,1,6,2,5,1957.0,1,1,3,2,0.0,40.0,0,0,0,0,4,2,0,1.4953594885511643,2007,5,3,150000
22,20,3,2.942838765545948,9.93486789041505,0,1,2,0,6,3,1,4,5,1.6817847662528045,1.4953594885511643,2002.0,2002,4,0,5,2,281.0,2,4,5,3,3,1,5,0.0,5,0,6.492649690226632,6.492649690226632,5,4,1,2,0.0,0,6.50902450448606,0,0,2,0,3,1,2,6,1,5,2002.0,2,2,3,2,171.0,159.0,0,0,0,0,4,2,0,1.7320508075688772,2008,5,3,230000
356,20,3,2.8925075626521703,9.806451957767395,1,1,2,0,5,3,1,4,5,1.5650878569588351,1.5650878569588351,1992.0,1992,2,0,2,2,106.0,1,4,5,3,3,1,6,560.0,5,0,4.945098583446037,5.8334723792952,5,3,1,2,0.0,0,5.844775444788277,1,0,2,0,3,1,2,6,0,5,1992.0,2,2,3,2,120.0,26.0,0,0,0,0,4,2,0,1.6265915283192642,2009,5,3,173000
1451,20,3,2.9718344503016985,9.810163097522896,0,1,2,0,7,3,1,4,5,1.6817847662528045,1.4953594885511643,2008.0,2009,2,0,4,4,194.0,2,4,5,3,3,1,5,0.0,5,0,6.2977059315277675,6.2977059315277675,5,4,1,2,0.0,0,6.302697835054445,0,0,2,0,3,1,3,6,1,5,2008.0,3,3,3,2,0.0,36.0,0,0,0,0,4,2,0,1.4953594885511643,2009,7,5,287090
340,60,3,3.036362955906293,10.914485787246232,0,1,2,0,3,3,1,4,6,1.6817847662528045,1.4953594885511643,2002.0,2002,2,0,5,1,0.0,2,4,5,3,3,1,5,0.0,5,0,5.576432551371889,5.576432551371889,5,4,1,2,915.0,0,6.609137613940264,0,0,2,1,4,1,2,6,0,5,2002.0,3,2,3,2,135.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2010,5,3,202900
431,50,1,2.7831636674834628,8.645200980891076,1,0,2,0,1,2,1,4,2,1.5650878569588351,1.6265915283192642,1920.0,1998,2,0,1,1,0.0,1,4,1,2,3,1,5,0.0,5,0,5.478749857403604,5.478749857403604,5,3,1,2,110.0,0,5.883204908891071,0,0,1,0,4,1,1,6,0,0,2020.0,0,0,0,0,0.0,98.0,0,0,0,0,2,2,0,1.7320508075688772,2008,3,1,79900
473,20,3,3.2385336187848965,11.06257655340744,1,1,2,0,8,3,1,4,5,1.6817847662528045,1.4953594885511643,2006.0,2007,2,0,5,2,304.0,2,4,5,4,3,4,6,1350.0,5,0,5.00199960015992,6.667248307960339,5,4,1,2,0.0,0,6.667248307960339,1,0,2,0,2,1,2,6,1,5,2006.0,2,3,3,2,250.0,63.0,0,0,0,0,4,2,0,1.6265915283192642,2007,7,5,440000
217,70,1,2.747689938839533,9.976417192559662,0,1,2,0,1,3,1,4,6,1.4142135623730951,1.4142135623730951,1925.0,1950,2,0,1,1,0.0,1,4,2,2,3,1,5,0.0,5,0,5.117772953150618,5.117772953150618,5,1,0,2,518.0,0,6.036696116254321,0,0,1,0,3,1,1,6,0,2,1940.0,1,1,3,2,0.0,172.0,60,0,0,0,4,2,0,1.7320508075688772,2006,5,2,107000
911,20,3,2.8925075626521703,9.816511600359878,1,1,4,1,6,3,1,4,5,1.4953594885511643,1.6265915283192642,1977.0,1989,2,0,2,1,0.0,1,4,2,3,4,3,4,196.0,5,0,5.722010136306995,5.967327710122849,5,2,1,2,0.0,0,5.967327710122849,0,0,1,1,3,1,2,6,0,2,1978.0,1,1,3,2,173.0,0.0,0,0,0,0,4,2,0,1.7782856913330884,2009,5,3,143500
1172,160,4,2.432303435017926,7.961143133997782,1,1,2,0,7,3,1,3,6,1.6265915283192642,1.4953594885511643,2006.0,2007,2,0,1,1,0.0,2,4,5,3,3,1,5,0.0,5,0,5.0,5.0,5,4,1,2,625.0,0,5.946032290527861,0,0,2,1,2,1,2,6,0,2,2006.0,3,2,3,2,0.0,54.0,0,0,0,0,4,2,0,1.3160927019021114,2008,5,3,171900
1011,90,3,2.942838765545948,9.95595801517865,0,1,2,0,0,3,1,1,5,1.4953594885511643,1.4953594885511643,1965.0,1965,4,0,4,1,0.0,1,4,2,0,1,0,0,0.0,0,0,0.0,0.0,5,2,0,2,0.0,0,6.386877171200336,0,0,2,0,4,2,1,6,0,0,2020.0,0,0,0,2,0.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2010,5,3,100000
1420,60,3,3.0800649343804425,10.40031249530513,0,1,0,0,4,3,1,4,6,1.5650878569588351,1.5650878569588351,1968.0,1968,2,0,2,2,420.0,1,4,2,2,3,1,4,404.0,5,0,4.175595765875811,5.158323371018922,5,3,1,2,708.0,0,6.134313327504555,0,0,2,1,3,1,1,6,1,5,1968.0,2,2,3,2,0.0,169.0,0,0,119,0,4,2,0,1.4953594885511643,2006,5,3,179900
93,190,0,2.7831636674834628,9.21155795726217,0,1,0,0,1,3,1,0,3,1.5650878569588351,1.5650878569588351,1910.0,1998,4,0,1,1,0.0,1,4,1,2,2,2,3,1046.0,5,0,3.6002083273055185,5.9027535947217045,4,4,0,2,1031.0,0,6.9184102220091,0,1,2,0,4,2,1,6,1,2,1900.0,1,2,3,2,0.0,0.0,0,0,99,0,4,2,0,1.8211534806270449,2007,5,3,133900
1008,20,3,2.560742079944796,10.49198741897835,1,1,4,0,3,3,1,4,5,1.6265915283192642,1.4953594885511643,2004.0,2005,4,0,5,4,108.0,2,4,5,4,3,2,5,0.0,5,0,6.430559851210468,6.430559851210468,5,4,1,2,0.0,0,6.430559851210468,0,0,2,0,3,1,2,6,1,5,2004.0,3,2,3,2,100.0,48.0,0,0,180,0,4,2,0,1.4142135623730951,2009,5,3,240000
696,30,1,2.6591540008055192,8.801119247004895,0,1,2,0,3,3,1,4,5,1.4953594885511643,1.6265915283192642,1921.0,1950,2,0,0,1,0.0,1,4,2,2,3,1,2,616.0,5,0,0.0,4.981897228968097,5,3,1,2,0.0,0,4.981897228968097,0,0,1,0,2,1,1,6,0,2,1921.0,1,1,3,2,0.0,0.0,129,0,0,0,4,2,0,1.5650878569588351,2006,5,3,89000
996,20,3,2.8925075626521703,10.160826738016944,1,1,2,0,2,3,1,4,5,1.4953594885511643,1.5650878569588351,1961.0,1961,4,0,0,1,0.0,1,4,2,2,3,1,3,915.0,5,0,3.408665427993777,5.692424790895353,5,2,1,2,0.0,0,5.692424790895353,1,0,1,0,3,1,1,6,0,5,1961.0,1,1,3,2,0.0,295.0,0,0,0,0,4,2,0,1.0,2006,2,3,136500
153,20,3,2.8925075626521703,10.779123340977225,0,1,2,0,3,3,1,4,5,1.5650878569588351,1.6265915283192642,1960.0,1975,3,0,4,1,0.0,1,4,2,3,3,4,1,429.0,6,1080,3.105430726968483,6.326531435154654,5,3,1,2,0.0,0,5.948411552675219,1,0,1,0,1,1,1,6,1,5,1960.0,2,2,3,2,409.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2008,5,3,235000
1307,20,3,2.7831636674834628,9.478623317760864,0,1,2,0,6,3,1,4,5,1.4953594885511643,1.4953594885511643,1994.0,1995,2,0,5,1,0.0,1,3,5,3,4,1,4,746.0,5,0,3.952277824242623,5.609304769755338,5,4,1,2,0.0,0,5.609304769755338,1,0,1,0,3,1,1,6,0,2,2000.0,1,2,3,2,0.0,64.0,0,0,0,0,4,2,0,1.4953594885511643,2009,5,3,138000
1458,20,3,2.8716197519866733,9.928484275054274,0,1,2,0,2,3,1,4,5,1.4953594885511643,1.5650878569588351,1950.0,1996,4,0,1,1,0.0,1,4,2,2,3,2,6,49.0,3,1029,0.0,5.73,5,3,1,1,0.0,0,5.73,1,0,1,0,2,1,2,6,0,5,1950.0,1,1,3,2,366.0,0.0,112,0,0,0,4,2,0,1.4142135623730951,2010,5,3,142125
789,60,3,2.8925075626521703,10.510765909295095,1,2,2,0,3,3,1,4,6,1.5650878569588351,1.6817847662528045,1966.0,2007,2,0,2,2,157.0,1,4,2,2,2,4,2,568.0,5,0,4.030893201264456,5.370698278622623,5,3,1,2,1111.0,0,6.758971815298537,0,0,2,1,5,1,2,6,0,5,1966.0,3,2,3,2,133.0,168.0,0,0,0,0,4,2,0,1.6265915283192642,2007,5,3,187500
580,20,3,2.8925075626521703,10.989467685015505,1,1,4,0,2,3,1,4,5,1.5650878569588351,1.5650878569588351,1960.0,1987,2,0,0,2,85.0,1,4,2,2,3,1,1,594.0,3,219,4.265372199468647,5.815763062573991,5,4,1,2,0.0,0,6.148341239716612,0,1,1,0,3,1,2,6,2,5,1960.0,1,2,3,2,216.0,110.0,0,0,0,0,4,2,0,1.5650878569588351,2007,5,3,181900
703,190,1,2.9525920815446214,9.346116840699136,0,1,2,0,1,2,1,0,6,1.4953594885511643,1.7320508075688772,1900.0,1996,2,0,0,1,0.0,1,3,1,3,3,1,5,0.0,5,0,4.35588108193968,4.35588108193968,5,3,1,2,780.0,0,6.524385028491192,0,0,2,0,4,2,2,6,1,2,1999.0,1,2,3,0,344.0,0.0,40,0,0,0,2,2,0,1.4953594885511643,2010,5,3,140000
1225,80,3,2.8394189546454753,10.118379316866909,0,1,2,0,2,3,1,4,4,1.5650878569588351,1.6817847662528045,1958.0,1958,4,0,5,2,63.0,1,3,2,2,3,3,6,507.0,5,0,3.0,4.924296904127532,5,4,1,2,0.0,0,5.8081236212739125,0,1,1,0,3,1,1,6,0,5,1958.0,2,1,3,2,224.0,0.0,0,0,0,0,0,2,0,1.5650878569588351,2007,5,3,145000
487,20,3,2.8925075626521703,10.518940060671511,1,1,2,0,4,3,1,4,5,1.4953594885511643,1.5650878569588351,1971.0,1971,2,0,3,1,0.0,1,4,2,3,3,3,4,998.0,5,0,4.695252921834988,6.206665771571723,5,3,1,2,0.0,0,6.206665771571723,0,0,2,0,3,1,1,6,1,5,1971.0,1,2,3,2,224.0,0.0,0,0,180,0,4,2,0,1.1892014127135908,2007,5,3,175000
559,120,3,2.8925075626521703,7.518856296006727,0,1,2,0,3,3,1,3,5,1.6265915283192642,1.4953594885511643,2003.0,2004,2,0,5,2,18.0,2,4,5,3,3,4,5,0.0,5,0,6.088308467875129,6.088308467875129,5,4,1,2,0.0,0,6.281623993841082,0,0,2,0,2,1,2,6,1,5,2003.0,3,2,3,2,143.0,20.0,0,0,0,0,4,2,0,1.7782856913330884,2006,5,3,234000
801,30,1,2.514875742457269,8.323580960139692,0,1,2,0,3,3,1,4,5,1.4142135623730951,1.6265915283192642,1916.0,1990,2,0,1,1,0.0,1,4,2,2,3,1,2,197.0,5,0,5.62201031660384,5.8807482517108305,5,4,1,1,0.0,0,5.8807482517108305,1,0,1,0,2,1,1,6,0,2,1957.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2007,5,3,109900
512,20,3,2.8925075626521703,9.766980085983587,0,1,0,0,2,2,1,4,5,1.4953594885511643,1.4953594885511643,1958.0,1958,2,0,5,1,0.0,1,4,2,2,3,1,1,521.0,2,174,3.6055512754639887,5.4216141507857225,5,2,1,2,0.0,0,5.4216141507857225,1,0,1,0,3,1,1,6,0,2,1964.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,3,129900
