,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
412,20,214088.1463414634,2.892507608519078,8.145864306794975,181064.89435897442,235442.9333333333,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,221914.11111111112,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.626576561697786,1.4953487812212205,2009.0,2009,171923.2621870883,180259.57544224765,151124.32413793102,260926.1555555556,432.0,349302.6176470588,184761.9463243874,222463.08755760366,315776.0975609756,184416.5011441648,208313.9862068965,231865.73591549296,578.0,184477.71495877503,0,5.4650131789535665,6.191976988439285,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.200384308531381,1,0,2,1,2,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2009.0,234427.02916666676,2,187301.235763098,186411.6782122905,0.0,144.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2010,271289.0240963855,222000
74,50,127539.625,2.783157683713741,8.723075691462684,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.3160740129524924,1.565084580073287,1915.0,1950,151312.5,180259.57544224765,212076.3323943662,157185.94086021505,0.0,230358.9235474006,165718.2474226804,151961.42344497607,120212.5,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.383563270955294,5.383563270955294,182096.16666666663,155937.13664596275,107657.98630136986,186559.38169642852,765.0,0,6.329490599410055,0,0,2,0,3,2,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1915.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,202,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2010,173778.14185228606,107400
1366,60,191219.46744791663,2.8716217110259006,9.788110024828294,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.4953487812212205,1999.0,1999,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,158.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,633.0,184477.71495877503,0,3.9359793425308616,5.435675984216528,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,908.0,0,6.504490110885893,1,0,2,1,3,1,212431.68905472642,183480.255506608,0,142483.43254817987,202696.47478260868,1999.0,204562.85409252672,2,187301.235763098,186411.6782122905,0.0,88.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2008,173778.14185228606,193000
1141,60,191219.46744791663,2.892507608519078,10.075148650198477,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,189225.58823529413,221020.83333333328,181190.67801857585,186037.23464373464,205302.8151815181,1.4953487812212205,1.626576561697786,1976.0,1976,171923.2621870883,180259.57544224765,179982.92424242425,201362.6993670886,44.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,381.0,184477.71495877503,0,4.469338245807558,5.284740304644863,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,780.0,0,6.5742197689116395,1,0,2,1,4,1,212431.68905472642,183480.255506608,1,205639.79047619048,202696.47478260868,1976.0,143573.32425742573,2,187301.235763098,186411.6782122905,448.0,96.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7782794100389228,2009,173778.14185228606,197500
500,160,127539.625,2.1406951429280725,6.593491505914625,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,132820.6896551724,205302.8151815181,1.565084580073287,1.4953487812212205,1973.0,1973,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,285.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,149709.31372549018,356.0,184477.71495877503,0,4.216205501944986,5.091459790043661,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,546.0,0,5.9076100694976725,0,0,1,1,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1973.0,143573.32425742573,1,187301.235763098,186411.6782122905,144.0,28.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2007,173778.14185228606,113000
825,20,191219.46744791663,3.2675798769167543,11.030302802065243,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,310738.78,221020.83333333328,165572.77777777778,186037.23464373464,178015.57407407407,1.7782794100389228,1.4953487812212205,2007.0,2008,216729.317948718,180259.57544224765,193783.81451612906,201362.6993670886,816.0,349302.6176470588,184761.9463243874,222463.08755760366,315776.0975609756,184416.5011441648,208313.9862068965,231865.73591549296,1636.0,184477.71495877503,0,4.585171320859084,6.751672776443327,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.756541189251593,1,0,2,0,2,1,325699.4333333333,183480.255506608,1,226874.8104838709,202696.47478260868,2007.0,234427.02916666676,3,187301.235763098,186411.6782122905,188.0,45.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2008,271289.0240963855,385000
195,160,191219.46744791663,2.213363839400643,6.910090125696862,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178756.61764705885,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,132820.6896551724,205302.8151815181,1.565084580073287,1.565084580073287,1976.0,1976,171923.2621870883,180259.57544224765,179982.92424242425,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,166000.2738654147,161142.61744966442,566.0,184477.71495877503,0,4.123105625617661,5.407437751322422,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,601.0,0,6.177181238775322,0,0,2,1,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1976.0,143573.32425742573,2,187301.235763098,186411.6782122905,87.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2009,173778.14185228606,148500
1459,20,191219.46744791663,2.942830956382712,9.98421265328546,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.565084580073287,1965.0,1965,171923.2621870883,180259.57544224765,159823.78523489932,157185.94086021505,0.0,230358.9235474006,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,149709.31372549018,830.0,162298.2142857143,290,3.4149529703482884,5.9531580101101556,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,0.0,0,5.9531580101101556,1,0,1,1,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,1965.0,234427.02916666676,1,187301.235763098,186411.6782122905,682.0,68.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2008,173778.14185228606,147500
616,60,191219.46744791663,2.892507608519078,9.416065027030745,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,199134.64,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.4953487812212205,2002.0,2003,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,457.0,184477.71495877503,0,4.249172870720582,5.289814473047843,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,702.0,0,6.232643837017328,1,0,2,1,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2002.0,234427.02916666676,2,187301.235763098,186411.6782122905,100.0,75.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2006,173778.14185228606,183200
114,70,191219.46744791663,2.7946823926712407,9.230371891635384,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,201543.61702127664,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.6817928305074292,1945.0,2002,151312.5,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,774.0,162298.2142857143,150,3.19343686757474,5.662370447415358,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,884.0,0,6.940200163912362,1,0,2,1,3,1,212431.68905472642,183480.255506608,1,205639.79047619048,136812.6679245283,1945.0,143573.32425742573,1,187301.235763098,186411.6782122905,224.0,0.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.626576561697786,2007,173778.14185228606,259500
417,70,191219.46744791663,3.045261646475669,12.236547547162079,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,141937.92727272728,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.565084580073287,1918.0,1950,216729.317948718,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,203013.7451923077,184416.5011441648,166000.2738654147,149709.31372549018,1128.0,184477.71495877503,0,3.9441537984850497,6.083873030121808,174848.5,142530.16370106762,107657.98630136986,125338.91071428572,1254.0,0,7.1571638167267615,1,0,2,1,4,1,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1918.0,143573.32425742573,3,187301.235763098,116039.03225806453,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.821160286837872,2007,173778.14185228606,239000
601,50,127539.625,2.6591479484724942,9.740037464252966,181064.89435897442,166452.7032786885,140567.45,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.565084580073287,1.565084580073287,1937.0,1950,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,165718.2474226804,222463.08755760366,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.284740304644863,5.284740304644863,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,595.0,0,6.089416428154531,0,0,1,1,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,136812.6679245283,1979.0,143573.32425742573,1,187301.235763098,144335.7142857143,0.0,162.0,0,0,126,0,187826.30495552733,181830.58785942488,0,1.8612097182041991,2007,173778.14185228606,141000
969,190,191219.46744791663,2.942830956382712,10.09416166860268,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,126113.04347826086,167769.77272727276,1.565084580073287,1.4953487812212205,1958.0,1958,216729.317948718,180259.57544224765,159823.78523489932,201362.6993670886,105.0,146471.11202635913,109179.23809523806,151961.42344497607,142223.52927400472,184416.5011441648,249180.9255319149,161142.61744966442,513.0,184477.71495877503,0,2.942830956382712,4.924298052104917,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.7524589712181875,1,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,1958.0,204562.85409252672,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2006,146218.2857142857,140000
921,90,191219.46744791663,2.861005552576305,9.67913449529579,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,141937.92727272728,181190.67801857585,132696.5294117647,143308.78787878787,1.4953487812212205,1.626576561697786,1900.0,2003,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,1084.0,184477.71495877503,0,3.702878502030831,5.9720272102740815,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,928.0,0,6.848661007688606,2,0,2,2,4,2,141800.96090534976,183480.255506608,0,142483.43254817987,100295.28301886794,2020.0,100295.28301886794,0,100295.28301886794,116039.03225806453,0.0,70.0,0,0,0,0,184060.0,181830.58785942488,0,1.7320508075688772,2008,173778.14185228606,145900
604,20,191219.46744791663,3.062814313608786,10.637214976921127,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.626576561697786,1.4953487812212205,2002.0,2002,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,99.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,196533.9333333333,231865.73591549296,922.0,184477.71495877503,0,4.89045207380696,6.217097086275505,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.217097086275505,1,0,2,0,3,1,212431.68905472642,183480.255506608,1,205639.79047619048,202696.47478260868,2002.0,204562.85409252672,2,187301.235763098,186411.6782122905,192.0,36.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7320508075688772,2008,173778.14185228606,221000
1448,50,191219.46744791663,2.892507608519078,10.41517180624728,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.4142135623730951,1.626576561697786,1910.0,2000,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,120212.5,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,4.864598558195575,4.864598558195575,182096.16666666663,155937.13664596275,107657.98630136986,186559.38169642852,550.0,0,6.05705148200742,0,0,1,1,2,1,141800.96090534976,139556.81818181818,0,142483.43254817987,136812.6679245283,1950.0,143573.32425742573,1,125502.71875,186411.6782122905,168.0,24.0,0,0,0,0,138916.25,181830.58785942488,0,1.4953487812212205,2007,173778.14185228606,112000
89,20,191219.46744791663,2.783157683713741,9.478036649322624,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4142135623730951,1.4953487812212205,1994.0,1995,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,588.0,184477.71495877503,0,4.477715673841231,5.609301689613829,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.609301689613829,1,0,1,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,100295.28301886794,2020.0,100295.28301886794,0,100295.28301886794,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2007,173778.14185228606,123600
848,50,191219.46744791663,2.942830956382712,12.424624969141355,181064.89435897442,235442.9333333333,140567.45,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.565084580073287,1.6817928305074292,1908.0,1997,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.487844813107529,5.487844813107529,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,1051.0,0,6.968446180370193,0,0,3,0,5,1,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1908.0,143573.32425742573,2,125502.71875,186411.6782122905,486.0,40.0,0,0,175,0,187826.30495552733,181830.58785942488,0,1.7320508075688772,2008,173778.14185228606,240000
1114,20,191219.46744791663,3.0800702882410227,8.572321289096399,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.626576561697786,1954.0,2000,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,415.0,184477.71495877503,0,4.52162009685255,5.372312293540243,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.372312293540243,0,0,1,0,2,1,212431.68905472642,183480.255506608,0,142483.43254817987,136812.6679245283,1955.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.6817928305074292,2006,173778.14185228606,117000
